pl_orbper,pl_orbsmax,pl_orbeccen,pl_trandur,pl_trandep,pl_imppar,pl_eqt,pl_insol,pl_bmasse,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,pl_rade
3.546511,0.047,0.0,2.266,0.04427,0.33,1212.0,627.374,5.31,6002.0,1.016,1.023,0.23,4.472,1786.48,2.16
14.496481,0.109,0.0,3.222,0.06571,0.37,613.0,20.498,4.66,5020.0,0.85,0.748,-0.02,4.492,600.241,2.0
4.144495,0.048,0.0,2.368,0.03918,0.24,864.0,142.736,2.45,4985.0,0.739,0.868,0.41,4.626,746.927,1.37
10.5016,0.1028,0.04,14.522,0.01834,0.741,1378.0,819.245,22.1,4840.0,4.23,1.32,0.2,3.31,912.994,6.51
3.1186,0.0415,0.0,2.043274,1.2,0.81,1389.0,481.917,394.1092,5700.0,1.14,1.78,0.01,4.49,194.134,13.67498
3.73543,0.0515,0.0,4.4232,1.7,0.4,1755.0,1292.19,247.9074,6550.0,1.49,2.28,-0.25,4.2,405.908,20.96083
0.94145223,0.02024,0.0051,2.21,1.041,0.36,2429.0,5805.0,3241.8497514,6432.0,1.319,1.294,0.107,4.31,123.483,13.89913607
3.799847,0.04117,0.074,1.8114914,2.5455085,0.741,818.0,88.6713,241.5508,4390.0,0.617,0.645,-0.127,4.667,143.651,10.581296
4.180043,0.05,0.0,2.482,0.18805,0.48,957.0,187.197,12.6,5272.0,0.851,0.86,0.14,4.546,791.163,3.6
2.735926,0.036,0.0,1.987,0.04289,0.57,1075.0,360.262,3.33,5302.0,0.759,0.893,0.12,4.613,605.68,1.64
1.937055,0.024,0.0,1.535,0.03123,0.45,802.0,145.436,0.64,3944.0,0.485,0.575,-0.4136,4.768,209.738,0.89
8.187399,0.075,0.0,3.027,0.05707,0.46,782.0,132.134,4.7,5250.0,0.862,1.013,0.29,4.494,627.365,2.01
3.940997,0.047,0.0,2.596,0.03633,0.15,1018.0,270.402,24.0,5571.0,0.802,0.904,0.09,4.586,980.138,1.55
2.7566,0.04,0.0,2.3808565,1.0,0.83,1650.0,1225.5264,270.1555,6034.0,1.22,0.86,0.16,4.44,252.759,13.56289
1.21987,0.0239,0.0,2.8536,1.21601096,0.21,2781.7,9392.0471,665.21819,7430.0,1.444,1.495,0.1,4.25,121.944,17.855937
2.7667641,0.03815,0.142,2.64216,1.49474388,0.18,1276.0,505.884,340.39593,5346.0,0.933,0.967,0.33,4.484,513.011,11.646151
15.31299,0.11,0.0,3.028,0.08649,0.06,581.0,25.931,5.6,5211.0,0.77,0.746,-0.25,4.542,560.885,2.23
15.677563,0.119,0.03,5.326,0.01044,0.66,810.0,109.091,1.98,6004.0,1.12,0.857,-0.441,4.304,330.575,1.22
4.164389,0.041,0.0,1.798,0.25291,0.03,590.0,33.184,6.21,3810.0,0.512,0.542101,-0.14,4.744,183.365,2.37
7.240193,0.067,0.0,3.052,0.08649,0.83,716.0,70.449,6.12,4954.0,0.719,0.75,-0.13,4.611,775.679,2.35
91.93913,0.42,0.0,9.71,0.04829,0.27,450.0,10.228,7.56,6080.0,1.2,1.2,-0.12,4.4,848.254,2.66
8.719375,0.089,0.0,4.41,0.01604,0.09,987.0,236.315,1.81,6080.0,1.2,1.2,-0.12,4.4,848.254,1.19
10.08881,0.091,0.0,1.714,0.21758,0.9,734.0,59.076,19.4,5433.0,0.869,0.933,0.33,4.551,758.854,4.64
29.022358,0.179,0.0,3.961,0.06376,0.89,559.0,18.557,6.76,5788.0,0.873,0.872,-0.1958,4.51,610.326,2.49
5.923653,0.059,0.0,2.787,0.04065,0.81,531.0,99.493,3.05,4713.0,0.721,0.816,0.27,4.612,544.568,1.56
4.190425575,0.0535,0.0,2.8403,0.28774,0.689,1234.0,607.525,31.3,5903.0,1.08,1.06,0.07,4.39,1416.44,6.14
46.6888,0.25,0.013,6.431,0.0548,0.463,513.0,19.53,2.0,5663.0,1.065,0.961,0.05,4.366,646.346,2.49
31.9996,0.195,0.012,4.165,0.1333,0.763,582.0,32.34,8.0,5663.0,1.065,0.961,0.05,4.366,646.346,4.19
118.3807,0.466,0.15,9.469,0.1006,0.217,376.0,5.65,25.0,5663.0,1.065,0.961,0.05,4.366,646.346,3.33
34.260281,0.195,0.0,4.84,0.10725,0.23,468.0,10.507,6.26,5413.0,0.742,0.811,-0.08,4.619,603.53,2.38
10.300682,0.098,0.0,4.967,0.02718,0.57,1015.0,266.3,6.08,6165.0,1.383,1.189,0.08,4.229,2034.25,2.34
7.12811928,0.0814,0.0,5.614,0.00454,0.845,1373.0,1003.027,2.27,6339.0,2.0,1.45,0.13,4.0,544.163,1.31
13.0241,0.107,0.026,4.544,0.07508,0.156,786.0,107.224,2.9,5663.0,1.065,0.961,0.05,4.366,646.346,2.87
2.83891856,0.03769,0.0,2.304,1.269,0.345,1338.0,702.385,204.68252,5600.0,0.927,0.886,-0.25,4.452,398.276,11.76945
3.1220109,0.0453,0.115,3.6744,0.6304917,0.629,1862.0,2108.4362,429.0705,6280.0,1.698,1.273,-0.18,4.072,515.458,14.437192
49.183921,0.292,0.22,11.277,0.16462,0.03,669.0,47.4,56.0,5854.0,2.192,1.247,0.3261,3.895,338.732,8.65
40.806231,0.249,0.0,14.253,0.03139,0.93,772.0,79.478,11.1,6158.0,1.55,1.426,0.0469,4.147,942.173,3.33
12.309681,0.112,0.0,5.868,0.03791,0.69,1104.0,249.021,4180.93,6363.0,1.746,1.2,-0.1141,4.051,1037.4,3.62
3.468095,0.042,0.0,2.305,0.02439,0.2,1098.0,353.0,2.45,5580.0,0.863,0.83,-0.25,4.495,1226.85,1.37
10.381227,0.088,0.0,2.759,0.08697,0.16,672.0,45.779,5.39,5098.0,0.794,0.834,0.1621,4.561,317.499,2.18
7.055679,0.068,0.0,3.145,0.07056,0.35,808.0,103.005,5.6,5299.0,0.826,0.865,0.04,4.536,1056.48,2.23
2.422082,0.035,0.0,2.574,0.18718,0.3,1213.0,745.285,12.6,5595.0,0.839,0.918,0.01,4.567,701.996,3.6
74.920137,0.336,0.0,4.794,0.41192,0.81,409.0,6.86,42.1,5619.0,0.915,0.927,-0.11,4.468,692.14,6.54
8.96855,0.088,0.0,4.326,0.02343,0.73,1024.0,206.072,6.39,5807.0,1.433,1.055,0.1445,4.184,927.193,2.41
24.806,0.15837,0.0,6.1513,0.06244,0.763,588.0,52.348,61.0,5656.0,0.89,0.97,-0.2,4.53,1337.61,2.46
16.709184,0.111,0.0,2.765,0.08398,0.86,500.0,13.634,5.14,4623.0,0.624,0.655,-0.3,4.66,315.177,2.12
2.936532,0.037,0.0,1.704,0.03523,0.04,1209.0,285.636,2.86,5626.0,0.815,0.756,-0.28,4.514,713.964,1.5
6.57531678,0.067,0.0,4.2837,0.27933,0.3,1015.0,683.274,25.0,5723.0,0.99,1.0,0.06,4.45,1954.08,5.38
4.646186,0.05,0.0,2.316,0.04465,0.07,830.0,127.255,2.92,4954.0,0.719,0.75,-0.13,4.611,775.679,1.52
28.464515,0.154,0.0,2.742,0.16298,0.48,301.0,2.647,5.77,4258.0,0.555,0.541571,-0.18,4.729,264.993,2.27
4.00878322,0.04599,0.07,2.8368,2.14837462,0.404,981.2,154.0,88.03846874,4962.0,0.773,0.807,0.166,4.5687,202.078,11.29865255
5.452654,0.06774,0.432,3.1752,0.775,0.126,1520.0,433.78,1058.3739,6442.0,1.53,1.392,0.22,4.21,249.325,13.417173
3.72247,0.0435,0.0,2.556,1.6,0.054,992.0,184.988,251.0857,4800.0,0.89,1.42,0.0,4.45,124.73,12.44199
3.577469,0.0446,0.0,3.1296,1.427,,1232.5,545.3338,572.07,5800.0,1.003,0.925,-0.4,4.25,392.791,13.002
3.916243,0.0562,0.0,3.3552,0.71,0.841,1840.0,1704.4939,200.2329,6430.0,1.98,1.55,0.11,4.033,466.433,18.27067
14.5665,0.0962,,4.73,0.2589,0.57,430.0,5.8,7.61,3785.0,0.52,0.56,-0.13,4.72407,99.0504,2.67
31.884,0.18619,0.0,5.099,0.091,0.700831,563.0,19.793,16.6,5693.0,1.03,1.1,-0.29,4.46,1144.86,2.9
5.487,0.05746,0.005,2.93,0.13286,0.806,836.0,112.914,10.5,5080.0,0.8,0.76,0.09,4.51,868.477,3.6
6.61833,0.071,0.0,3.717,0.05491,0.36,1066.0,230.403,6.71,5885.0,1.028,0.947,0.16,4.453,1370.79,2.48
41.008011,0.216,0.0,3.978,0.10045,0.49,425.0,7.296,5.77,5311.0,0.701,0.859,-0.08,4.646,510.523,2.27
44.431014,0.257,0.03,10.624,0.02385,0.79,680.0,53.556,9.27,5923.0,1.735,1.105,-0.029,4.017,552.798,3.0
1.7497798,0.0272,0.0,1.8096,2.71,0.6,1315.0,605.7625,146.2,5000.0,0.79,0.87,0.03,4.582,174.818,14.24
2.484193,0.0375,0.0,1.9728,1.07,0.882,1710.0,1657.0,340.06,6100.0,1.26,1.14,0.07,4.29,294.001,14.235
1.4013794,0.0243,0.0,1.656,1.94,0.8,1403.66,917.4101,603.877,5675.0,0.96,0.98,0.02,4.47,298.214,14.5717
100.283134,0.448,0.02,10.841,0.03287,0.14,475.0,14.714,54.59018723,6239.0,1.358,1.108,-0.16,4.247,237.401,2.5
13.391635,0.117,0.0,3.417,0.00461,0.49,1180.0,225.331,1.46,6152.0,1.568,1.144,-0.2016,4.12,267.323,1.12
15.368459,0.097,0.0,2.697,0.07561,0.9,332.0,4.474,3.09,3568.0,0.482,0.510238,-0.34,4.777,190.401,1.57
18.746477,0.139,0.0,3.961,0.07968,0.15,686.0,38.844,6.8,5957.0,0.91,0.849,-0.13,4.524,1389.48,2.5
0.71912603,0.00733,,0.456,0.5291,0.124,553.0,15.54,0.894,2800.0,0.123,0.1009,0.07,5.265,,0.977
11.932125,0.107,0.0,6.35,0.01785,0.68,905.0,203.761,4.86,5593.0,1.485,1.226,0.3965,4.152,762.596,2.05
3.281959,0.045,0.0,2.851,0.0191,0.33,1326.0,1873.311,2.73,6209.0,1.048,1.088,-0.06,4.452,1856.28,1.46
3.107675,0.039,0.0,2.218,0.00774,0.54,968.0,228.663,0.257,4910.0,0.787,0.878,0.2643,4.566,301.183,0.69
41.809118,0.242,0.0,8.687,0.01904,0.94,582.0,22.072,5.31,5790.0,1.269,0.978,0.05,4.262,548.686,2.16
9.024389,0.087,0.0,3.128,0.02149,0.01,939.0,183.39,3.36,5886.0,1.145,1.08,0.0844,4.35,845.97,1.65
25.660593,0.173,0.0,4.383,0.01692,0.62,683.0,36.886,3.86,5812.0,1.238,1.038,0.07,4.269,686.723,1.79
19.747412,0.153,0.0,3.376,0.04807,0.18,754.0,165.824,10.1,6115.0,1.467,1.314,0.15,4.191,797.72,3.15
5.914323,0.061,0.0,2.655,0.02532,0.06,919.0,173.9,2.33,5580.0,0.863,0.83,-0.25,4.495,1226.85,1.33
6.24658,0.0731,0.0519,11.261,0.03968,0.8667,2040.0,3273.324,257.4423,4550.0,6.3,1.31,0.11,2.953,1294.69,15.322703
2.56699,0.03957,0.078,2.471,0.029,0.26,1735.0,1001.28,7.7,6210.0,1.309,1.247,0.18,4.29,132.214,2.483
5.47666,0.054,0.0,2.503,0.0648,0.73,741.0,64.845,4.04,4648.0,0.674,0.652,-0.03,4.627,554.064,1.84
26.84768,0.186,0.0,10.085,0.02541,0.28,800.0,107.58,10.7,5502.0,2.019,1.165,0.03,3.903,770.978,3.26
6.00253,0.067,0.0,3.952,0.0202,0.0,1209.0,496.678,3.93,6090.0,1.275,1.047,-0.105,4.271,621.855,1.81
12.904532,0.095,0.0,3.322,0.04124,0.33,545.0,20.91,2.3,4710.0,0.672,0.669,-0.1785,4.624,470.0,1.32
2.972086,0.04363,0.09,4.6992,0.644,0.33,1896.0,1939.51,248.86089,6002.0,1.881,1.255,0.035,3.993,935.456,17.82231
4.0460435,0.05453,0.0,4.8048,0.755,0.16,1729.0,6586.47,163.36462,6410.0,1.696,1.32,0.16,4.1,376.658,16.14096
4.9546416,0.0617,0.034,3.639,0.7357,0.53,1487.0,612.686,305.1168,6400.0,1.432,1.276,0.0,4.232,162.303,14.90797
4.12508,0.05524,0.0,4.454,0.78,,1630.0,1112.27,451.3186,6397.0,1.45,1.1,-0.04,4.18,272.655,14.01125
4.11379,0.05497,0.0,5.172,0.52,,2080.0,3108.45,540.311,6327.0,1.93,1.54,0.0,4.5,134.058,15.13215
4.098503,0.04839,0.0,2.3208,1.603,0.662,1092.0,299.0,184.02357,5425.0,0.844,0.9,-0.15,4.54,333.042,11.646151
3.58572,0.05057,0.0,2.7072065,1.3,0.745,1560.0,1089.171,162.0933,6380.0,1.31,1.41,0.2,4.31,201.224,16.02887
23.668205,0.153,0.0,5.872,0.04494,0.77,668.0,45.438,7.14430805,5711.0,1.349,0.818,-0.42,4.105,400.785,3.13
14.871572,0.094,0.0,2.427,0.09449,0.01,391.0,4.21,2.57,3591.0,0.471,0.5,-0.09,4.785,214.0,1.41
34.763278,0.2,0.0,4.174,0.02937,0.62,554.0,41.737,4.23,5666.0,0.992,0.876,-0.1975,4.39,813.192,1.89
12.610584,0.113,0.0,4.448,0.00765,0.51,953.0,224.61,2.96,6012.0,1.468,1.145,0.1,4.182,1042.02,1.53
18.010199,0.136,0.0,2.91,0.01777,0.01,758.0,68.6,3.02,6003.0,1.178,0.929,-0.2159,4.31,349.549,1.55
7.466623,0.079,0.0,3.882,0.01209,0.27,1141.0,300.165,2.51,6092.0,1.314,1.082,-0.0423,4.265,775.328,1.39
38.6519976,0.21864,0.0,6.336,0.05665,0.52,487.0,15.038,7.65,5444.0,0.88,0.91,0.0,4.51,872.343,2.68
6.827766,0.058,0.0,2.419,0.05458,0.18,577.0,37.377,1.65,4204.0,0.52,0.587,-0.23,4.743,384.938,1.16
14.970418,0.125,0.0,5.858,0.02905,0.02,883.0,142.4,6.94,5727.0,1.536,1.114,0.26,4.127,1079.39524871,2.53
20.053763,0.154,0.0,6.031,0.03054,0.23,755.0,91.881,5.02,6509.0,1.137,1.202,-0.13,4.405,1493.95,2.09
5.535309,0.06,0.0,2.864,0.02606,0.16,1054.0,453.872,2.42,5787.0,0.845,0.981,0.14,4.562,1090.45,1.36
24.674612,0.16,0.0,3.014,0.06708,0.06,544.0,21.407,5.02,5460.0,0.83,0.87,0.1245,4.555,649.919,2.09
25.193458,0.155,0.0,4.634,0.04812,0.0,513.0,16.657,3.12,5178.0,0.767,0.825,0.07,4.558,882.462,1.58
14.667108,0.113,0.0,3.855,0.01981,0.85,675.0,57.694,3.78,5739.0,1.027,0.788,-0.4425,4.364,485.997,1.77
11.829851,0.102,0.0,5.635,0.0191,0.56,730.0,44.534,2.15,5654.0,0.884,0.86,-0.03,4.543,812.524,1.27
5.524242,0.061,0.0,2.672,0.0491,0.3,976.0,151.652,109.8,5497.0,0.941,0.865,0.13,4.493,940.584,2.09
6.941357,0.069,0.0,1.791,0.0867,0.13,876.0,136.343,7.41,5526.0,0.903,0.933,0.06,4.487,503.436,2.63
19.986326,0.141,0.0,3.81,0.0648,0.93,720.0,33.152,7.51,5826.0,0.837,0.891,-0.04,4.567,1238.81,2.65
13.121632,0.115,0.0,3.626,0.01969,0.16,913.0,209.368,3.93,6133.0,1.335,1.163,-0.0226,4.256,707.559,1.81
6.791636,0.068,0.0,3.197,0.01026,0.03,994.0,304.081,1.08,5774.0,1.046,0.85,-0.3,4.353,801.052,1.03
3.173315,0.036,0.0,2.042,0.02045,0.2,830.0,112.21,0.457,4498.0,0.586,0.635,0.0,4.69,425.0,0.81
18.643577,0.124,0.0,1.846,0.08525,0.62,517.0,18.732,4.54,5018.0,0.676,0.777,-0.06,4.639,782.088,1.97
8.109044,0.076,0.0,3.698,0.02174,0.06,800.0,103.645,1.98,5571.0,0.802,0.904,0.09,4.586,980.138,1.22
7.05677,0.076,0.0,1.909,0.01223,0.05,1196.0,438.942,2.92,6177.0,1.359,1.189,-0.03,4.244,570.783,1.52
13.726976,0.117,0.04,7.288,0.01992,0.14,1005.0,256.606,30.6,5923.0,1.735,1.105,-0.029,4.017,552.798,2.44
14.172327,0.115,0.0,2.61,0.02468,0.19,873.0,168.29,3.86,5900.0,1.175,0.968,-0.1038,4.303,923.067,1.79
27.014976,0.182,0.0,5.776,0.02876,0.34,677.0,49.855,4.9,5949.0,1.224,1.043,0.05,4.303,823.804,2.06
3.244107,0.041,0.0,2.094,0.03719,0.25,1047.0,167.058,2.89,5376.0,0.792,0.765,-0.1,4.57,816.559,1.51
7.518496,0.073,0.0,2.857,0.03002,0.72,784.0,79.753,4.5,5274.0,1.094,0.811,0.18,4.321,574.228,1.96
26.695074,0.181,0.0,4.529,0.01326,0.23,706.0,77.399,2.79,6089.0,1.264,1.079,-0.08,4.277,1021.66,1.48
20.026218,0.142,0.0,1.319,0.04212,0.77,559.0,21.72,4.62,5228.0,0.842,0.904,0.26,4.565,693.86,1.99
62.784697,0.326,0.0,4.678,0.0325,0.18,530.0,19.793,5.86,6054.0,1.306,1.125,0.09,4.273,731.274,2.29
28.574263,0.172,0.0,4.963,0.08249,0.08,538.0,24.255,6.35,5544.0,0.841,0.782,-0.5221,4.506,513.206,2.4
18.735753,0.13,0.0,3.005,0.05672,0.06,568.0,29.775,4.19,5187.0,0.802,0.85,0.05,4.553,302.979,1.88
6.738088,0.065,0.0,2.377,0.00929,0.37,786.0,99.972,0.477,5166.0,0.776,0.787,-0.0443,4.569,435.277,0.82
57.24809,0.287,0.0,5.923,0.15332,0.21,431.0,6.712,11.1,5643.0,0.854,0.81,-0.16,4.556,1083.91,3.19
2.549575,0.029,0.0,1.667,0.04951,0.03,682.0,73.056,1.41,3799.0,0.492,0.591913,-0.2,4.758,241.987,1.11
5.188549,0.053,0.0,2.435,0.03536,0.69,586.0,92.535,1.09,4605.0,0.667,0.77,0.2291,4.65,259.533,1.26
83.488369,0.381,0.0,6.088,0.09554,0.25,411.0,6.599,8.5,5908.0,0.954,0.94,0.035,4.504,1101.1,2.85
6.195469,0.062,0.0,3.056,0.02964,0.04,776.0,82.853,1.92,4997.0,0.763,0.825,0.17,4.582,406.529,1.21
8.295611,0.065,0.0,1.328,0.08243,0.67,469.0,15.632,3.09,3750.0,0.51,0.596005,-0.05,4.753,288.763,1.57
7.010606,0.067,0.0,2.986,0.03484,0.31,738.0,77.412,2.57,4910.0,0.787,0.878,0.2643,4.566,301.183,1.41
76.13602028,0.33939,0.0,7.9602,0.29495,0.011,399.0,6.338,21.1,5653.0,0.91,0.96,-0.04,4.5,298.532,4.87
7.886631104,0.0762,0.0,5.21906,0.66815,0.001,996.0,405.183,52.7,5835.0,1.03,1.03,0.06,4.42,1506.58,8.35
13.093921,0.11,0.0,2.14,0.04031,0.01,752.0,80.103,5.99,5740.0,1.194,1.024,0.121,4.302,384.542,2.32
5.929778,0.065,0.0,2.364,0.04301,0.48,972.0,248.274,94.5,5956.0,0.927,1.083,0.1509,4.518,940.724,1.9
8.410894,0.065,0.0,2.253,0.07556,0.46,472.0,16.561,2.48,3903.0,0.504,0.553,-0.12,4.751,384.694,1.38
57.68802,0.307,0.0,4.161,0.16266,0.06,512.0,8.1,2.9,6248.0,1.086,0.827,-0.29,4.429,1443.21,4.3
4.263742,0.048,0.0,2.261,0.01831,0.25,1179.0,599.495,2.21,6031.0,0.949,1.067,0.0357,4.404,833.165,1.29
3.2588321,0.04217,0.066,2.22,1.9011,0.58,1171.0,293.0,232.0159,5358.0,0.86,0.94,0.16,4.54,178.475,13.33871
13.817124,0.109,0.0,3.74,0.02187,0.18,781.0,72.119,2.86,5731.0,1.063,0.95,0.03,4.343,695.65,1.5
20.050401,0.14,0.0,4.504,0.08409,0.11,622.0,31.267,15.2,5554.0,0.803,0.933,0.07,4.585,1036.49,2.31
12.412183,0.105,0.0,3.362,0.06113,0.05,787.0,67.225,3.2,5957.0,0.91,0.849,-0.13,4.524,1389.48,2.15
2.1746742,0.0348,0.0,2.7672,1.254,0.608,1871.0,1622.2528,255.85315,6280.0,1.341,1.19,0.0,4.259,575.889,16.376349
15.955387,0.116,0.0,3.917,0.07626,0.22,573.0,27.676,4.46,5117.0,0.722,0.848,0.16,4.636,717.527,1.95
16.8320729,0.1256,0.0,3.923,0.0326,0.5224,690.0,36.162,3.71,5667.0,0.94,0.96,0.01,4.48,758.17,1.75
3.289672,0.044,0.0,2.312,0.0246,0.07,1116.0,415.434,3.36,6053.0,1.058,0.994,0.15,4.423,876.044,1.65
18.596108,0.116,0.0,2.164,0.08138,0.27,371.0,6.063,1.03815,4252.0,0.559,0.549,0.03,4.727,311.222,1.56
3.25427,0.045,0.0,2.978,0.01603,0.05,1301.0,848.695,3.22,6077.0,1.288,1.044,-0.039,4.272,583.859,1.61
21.587475,0.155,0.0,4.683,0.03368,0.01,747.0,77.14,5.48,6050.0,1.216,0.982,-0.08,4.299,1027.45,2.2
83.446393,0.391,0.0,7.219,0.0503,0.91,471.0,13.662,11.4,6081.0,1.274,1.109,0.0009,4.287,851.87,3.38
11.463462,0.098,0.0,2.566,0.10245,0.04,752.0,78.905,7.08,5642.0,0.839,0.978,0.17,4.566,863.855,2.56
31.517586,0.204,0.0,7.765,0.03576,0.68,663.0,67.161,8.45,5736.0,1.425,1.02,0.282,4.186,653.6,2.84
1.6329,0.026,0.0,1.559,0.02092,0.34,1237.0,475.507,1.71,5208.0,0.806,0.763,-0.14,4.545,466.735,1.17
6.511127,0.071,0.0,1.509,0.06951,0.32,1008.0,134.357,7.56,6033.0,1.021,0.943,0.1,4.464,984.105,2.66
2.052349905,0.0322,0.0,2.0801,1.42806,0.437,1497.0,1324.2,,6191.0,1.3,1.18,0.06,4.28,1302.33,16.56
4.708326542,0.0539,0.0,3.17455,0.79127,0.0078,1162.0,384.561,53.4,5618.0,0.92,0.95,0.0,4.49,1065.37,8.41
18.5525701,0.1336,0.0,4.201,0.07715,0.78,612.0,31.456,7.41,5261.0,0.8,0.84,-0.09,4.56,968.722,2.63
3.413036221,0.0427,0.0,2.60753,0.38687,0.046,1200.0,310.021,23.8,5346.0,0.83,0.86,-0.07,4.55,658.924,5.23
14.646008,0.117,0.0,6.293,0.05935,0.92,694.0,118.246,324.0,5723.0,0.899,0.95,0.02,4.531,1745.45,2.82
6.097326,0.065,0.0,3.306,0.02176,0.21,1197.0,247.301,3.43,5918.0,1.091,0.842,-0.24,4.353,1194.15,1.67
8.005013,0.083,0.0,3.419,0.01875,0.24,1035.0,164.78,3.19,6402.0,1.132,0.87,-0.3,4.408,1058.72,1.6
10.399931,0.088,0.0,3.417,0.02753,0.23,678.0,45.389,1.92,5235.0,0.75,0.803,-0.04,4.619,591.534,1.21
1.729366,0.028,0.0,1.757,0.05172,0.05,1284.0,609.017,3.89,5272.0,0.851,0.86,0.14,4.546,791.163,1.8
20.552802,0.142,0.0,2.205,0.07273,0.37,656.0,30.546,8.65,5676.0,1.066,0.852,-0.04,4.334,716.025,2.88
1.594745463,0.0258,0.0,1.9561,1.50445,0.514,1539.0,2132.903,,5649.0,0.92,0.94,-0.07,4.49,1490.94,12.15
38.478757067,0.2213,0.0,5.05845,2.353,0.0154,484.0,11.241,,5498.0,0.87,0.96,0.1,4.54,442.871,13.34
9.10967112,0.0862,0.0,5.3021,0.01264,0.3443,873.0,121.04,1.81,5416.0,0.99,0.95,0.26,4.42,258.893,1.19
15.170318,0.128,0.0,4.016,0.02248,0.01,905.0,160.261,5.69,6175.0,1.472,1.213,-0.0006,4.187,781.611,2.25
12.758005,0.107,0.0,4.088,0.01914,0.03,822.0,97.21,2.63,5828.0,1.068,1.022,-0.012,4.385,426.59,1.43
5.700786,0.065,0.0,1.647,0.03798,0.57,1035.0,332.737,4.19,6002.0,1.016,1.023,0.23,4.472,1786.48,1.88
22.92881,0.136,0.0,2.398,0.09089,0.59,416.0,8.696,4.38,4465.0,0.582,0.66,-0.21,4.709,518.204,1.93
3.763024,0.045,0.0,1.536,0.03613,0.16,948.0,181.699,2.73,5106.0,0.795,0.834,0.06,4.561,433.387,1.46
17.738506,0.128,0.0,2.821,0.06055,0.14,596.0,23.2,4.12,5282.0,0.789,0.857,0.13,4.594,594.464,1.86
3.071571,0.044,0.0,4.077,0.00908,0.18,1556.0,1742.715,2.86,5920.0,1.588,1.313,0.29,4.129,875.519,1.5
3.132924,0.038,0.0,2.034,0.04797,0.32,937.0,201.489,2.51,5018.0,0.676,0.777,-0.06,4.639,782.088,1.39
9.693201,0.093,0.0,5.509,0.01418,0.0,1017.0,376.21,4.86,5684.0,1.761,1.081,0.07,4.004,677.975,2.05
15.054786,0.118,0.0,4.279,0.02564,0.52,729.0,69.96,4.12,5617.0,1.032,1.004,0.12,4.394,1052.24,1.86
88.40655258,0.392,0.0,12.3073,0.17244,0.5668,410.0,5.84,16.5,5416.0,0.99,0.95,0.26,4.42,258.893,4.21
3.003876581,0.0439,0.0,3.2585,0.95322,0.057,1438.0,1414.329,,6457.0,1.54,1.36,0.11,4.19,1745.77,15.13
7.061149,0.057,0.0,1.054,0.04975,0.68,521.0,25.851,1.55,3944.0,0.485,0.575,-0.4136,4.768,209.738,1.14
8.436387,0.077,0.0,3.217,0.03455,0.01,742.0,86.33,2.76,5187.0,0.802,0.85,0.05,4.553,302.979,1.47
2.566546,0.038,0.0,2.327,0.02265,0.45,1360.0,863.776,2.96,6043.0,1.014,1.006,0.18,4.467,1644.61,1.53
6.155557,0.069,0.0,4.837,0.0285,0.06,1146.0,592.298,152.522,5751.0,1.43,1.229,0.34,4.194,1798.75,2.39
51.805612,0.26,0.0,6.589,0.10039,0.83,410.0,7.233,6.2,5194.0,0.84,0.901,0.18,4.53,501.574,3.15
2.061897,0.032,0.0,1.791,0.0214,0.18,1463.0,1069.235,3.46,6021.0,1.141,1.021,0.15,4.346,968.544,1.68
10.495711,0.099,0.07,4.815,0.01131,0.65,1009.0,298.088,4.11726105,6239.0,1.358,1.108,-0.16,4.247,237.401,1.52
1.580404531,0.01505,0.0062,0.86966,1.343,0.264,567.0,17.2,8.41,3101.0,0.2162,0.182,0.24,5.0286,14.6427,2.733
16.399235,0.133,0.0,3.502,0.02295,0.1,847.0,162.044,4.62,6165.0,1.355,1.204,0.0002,4.244,420.818,1.99
49.567416,0.259,0.0,3.668,0.07307,0.4,465.0,11.354,6.66,5574.0,0.94,0.995,0.1142,4.467,495.358,2.47
4.081423,0.044,0.0,2.287,0.01633,0.87,755.0,81.287,0.749,4493.0,0.613,0.649,0.0528,4.689,177.355,0.93
9.767292,0.087,0.0,1.373,0.05691,0.49,791.0,81.574,4.86,5554.0,0.803,0.933,0.07,4.585,1036.49,2.05
3.33616,0.042,0.0,2.077,0.04593,0.14,970.0,216.111,3.33,5100.0,0.768,0.887,0.3,4.608,663.711,1.64
13.751243,0.112,0.0,3.958,0.03485,0.27,725.0,68.931,3.71,5815.0,0.9,1.022,0.187,4.525,719.166,1.75
5.419026,0.06,0.0,2.281,0.0231,0.11,989.0,238.481,2.39,5815.0,0.9,1.022,0.187,4.525,719.166,1.35
39.459357,0.242,0.0,8.164,0.02448,0.75,658.0,44.828,6.76,6175.0,1.472,1.213,-0.0006,4.187,781.611,2.49
9.939632,0.087,0.0,2.917,0.03001,0.14,722.0,50.2,2.36,5282.0,0.789,0.857,0.13,4.594,594.464,1.34
52.814973,0.275,0.0,7.3,0.05537,0.18,562.0,12.863,6.35,6089.0,1.025,0.94,-0.03,4.415,1097.97,2.4
16.259458,0.132,0.0,4.038,0.01295,0.21,880.0,106.345,2.79,6092.0,1.314,1.082,-0.0423,4.265,775.328,1.48
125.596809,0.488,0.0,7.533,0.09257,0.03,360.0,2.673,9.01,5774.0,0.976,0.931,0.0399,4.451,1002.94,2.95
9.653471,0.08,0.0,2.987,0.14322,0.75,611.0,33.16,8.0,4731.0,0.687,0.737,0.03,4.635,434.684,2.75
